,Part,TrialN,PairID,L_Item,L_Value,R_Item,R_Value,ChosenITM,ChoiceRT,Conf,ConfRT,BlockCond,tDDT,L_IA_DT,R_IA_DT,tGSF,lastFixat,DV,zDV,absDV,zAbsDV,zConf,zChoiceRT,FamLeft,FamRight,Tot_Fam,Tot_Val,FamChosen,FamUnChosen,ValChosen,ValUnChosen,Correct,ZtotFam,ZtotVal,ZValCh,ZValUnCh,ZFamCh,ZFamUnCh,ztGSF,ztDDT,absDDT,ConfSplit,GSFMedSplit,DDTMedSplit
3567,15,208,44,104_graze_sriracha.png,1.1,35_mms_plain.png,2.0,0,2817,98,1195,2.0,894,1002,1896,3,1,0.8999999999999999,1.5472842886653817,0.8999999999999999,1.18915536702785,0.8053469804247078,-0.11001611355514436,0.33,5.0,5.33,3.1,0.33,5.0,1.1,2.0,1,-0.8935469380731029,1.0961578493263773,-0.3453263619079001,1.9102877025693568,-1.9592511479642751,0.661527330742784,0.41637234157818553,0.0488784657534591,0.0488784657534591,1,1,0
3568,15,209,25,56_marshmallows.png,1.25,117_yogurt_raisins.png,1.25,1,2134,94,757,2.0,975,808,1783,2,2,0.0,-3.1811678572538222e-18,0.0,-1.0099675719962566,0.489782449319516,-0.4731623345370065,5.0,4.83,9.83,2.5,4.83,5.0,1.25,1.25,1,0.8324344131912957,0.1096157849326354,0.015537180289035566,0.14195761019350747,0.506996596506937,0.661527330742784,-0.21609197474310907,0.13372509261721877,0.13372509261721877,1,0,0
3569,15,210,56,15_jacobs_mini_cheddars.png,0.95,110_bombay_mix.png,0.5,1,1617,80,1978,2.0,1193,632,1825,2,2,-0.45,-0.7736421443326909,0.45,0.08959389751579656,-0.6146934095486551,-0.748047541341725,4.83,0.08,4.91,1.45,0.08,4.83,0.5,0.95,1,-1.0546385308577801,-1.6168328277564128,-1.788780530695644,-0.5653744267568324,-2.096264911546009,0.571216432347864,-0.21609197474310907,0.36207774269499166,0.36207774269499166,0,0,1
3570,15,211,26,10_hula_hoops_bbq_beef.png,2.0,26_yorkie.png,1.1,0,1461,46,2485,2.0,557,898,1455,1,1,-0.8999999999999999,-1.5472842886653817,0.8999999999999999,1.18915536702785,-3.296991923942785,-0.8309916269539804,4.83,5.0,9.83,3.1,4.83,5.0,2.0,1.1,0,0.8324344131912957,1.0961578493263773,1.819854891273715,-0.2117084082816622,0.506996596506937,0.661527330742784,-0.8485562910644037,-0.3041254015686027,0.3041254015686027,0,0,0
3571,15,212,14,18_galaxy_bar.png,1.4,54_milkyway_magic_stars.png,0.95,1,2339,82,1202,2.0,676,1158,1834,2,2,-0.45,-0.7736421443326909,0.45,0.08959389751579656,-0.4569111439960593,-0.3641652989567989,4.83,0.58,5.41,2.35,0.58,4.83,0.95,1.4,1,-0.8628628251617358,-0.1370197311657999,-0.7061899041048363,0.49562362866867715,-1.8222373843825412,0.571216432347864,-0.21609197474310907,-0.1794741843243138,0.1794741843243138,0,0,0
3572,15,213,48,43_mccoys_steak_crisps.png,1.1,33_walkers_smoky_bacon.png,1.1,0,5991,90,1161,2.0,-759,2833,2074,5,1,0.0,-3.1811678572538222e-18,0.0,-1.0099675719962566,0.17421791821432425,1.5775770129403617,4.83,4.75,9.58,2.2,4.83,4.75,1.1,1.1,1,0.7365465603432736,-0.38365524726423517,-0.3453263619079001,-0.2117084082816622,0.506996596506937,0.5287171860443722,1.6813009742207747,-1.6826212157995621,1.6826212157995621,1,1,0
3573,15,214,16,44_walkers_french_fries.png,1.1,25_wonderful_almonds.png,0.8,1,2199,88,1409,2.0,1412,634,2046,2,2,-0.30000000000000004,-0.5157614295551274,0.30000000000000004,-0.2769265923215544,0.01643565266172836,-0.4386022988652334,0.83,3.58,4.41,1.9,3.58,0.83,0.8,1.1,1,-1.2464142365538244,-0.8769262794611065,-1.067053446301772,-0.2117084082816622,-0.1780722214017331,-1.553745882826724,-0.21609197474310907,0.5914778819933048,0.5914778819933048,0,0,1
3574,15,215,23,32_snickers.png,1.55,24_twix.png,3.0,1,2462,78,1861,2.0,1520,678,2198,2,2,1.45,2.4928469095164485,1.45,2.5330638297648043,-0.772475675101251,-0.29876707760867444,4.83,5.0,9.83,4.55,5.0,4.83,3.0,1.55,0,0.8324344131912957,3.4803011716112526,4.225611839253288,0.8492896471438474,0.6001659557425161,0.571216432347864,-0.21609197474310907,0.704606717811651,0.704606717811651,0,0,1
3575,15,216,42,14_maltesers.png,2.3,29_mms_peanut.png,2.0,0,1067,54,2068,2.0,825,541,1366,0,1,-0.2999999999999998,-0.5157614295551269,0.2999999999999998,-0.2769265923215549,-2.6658628617324016,-1.0404786124105745,5.0,5.0,10.0,4.3,5.0,5.0,2.3,2.0,0,0.8976381531279507,3.0692419781138605,2.5415819756675866,1.9102877025693568,0.6001659557425161,0.661527330742784,-1.4810206073856982,-0.023398290463817646,0.023398290463817646,0,0,0
3576,15,217,24,33_walkers_smoky_bacon.png,1.1,10_hula_hoops_bbq_beef.png,2.0,0,10287,96,2045,2.0,2066,2618,4684,3,1,0.8999999999999999,1.5472842886653817,0.8999999999999999,1.18915536702785,0.6475647148721119,3.861729524416321,4.75,4.83,9.58,3.1,4.75,4.83,1.1,2.0,1,0.7365465603432736,1.0961578493263773,-0.3453263619079001,1.9102877025693568,0.463152192160782,0.571216432347864,0.41637234157818553,1.2765358322266234,1.2765358322266234,1,1,1
3577,15,218,20,41_jelly_babies_berry_mix.png,0.8,115_shapers_blueberry.png,0.95,1,1925,96,2194,2.0,999,782,1781,2,2,0.1499999999999999,0.2578807147775635,0.1499999999999999,-0.6434470821589058,0.6475647148721119,-0.5842861415431693,0.0,0.58,0.58,1.75,0.58,0.0,0.95,0.8,0,-2.7154161421855236,-1.1235617955595418,-0.7061899041048363,-0.919040445232002,-1.8222373843825412,-1.9946755632254511,-0.21609197474310907,0.15886483391018458,0.15886483391018458,1,0,1
3578,15,219,15,35_mms_plain.png,2.0,44_walkers_french_fries.png,1.1,0,1135,96,1059,2.0,184,914,1098,3,1,-0.8999999999999999,-1.5472842886653817,0.8999999999999999,1.18915536702785,0.6475647148721119,-1.004323498169335,5.0,0.83,5.83,3.1,5.0,0.83,2.0,1.1,0,-0.7017712323770586,1.0961578493263773,1.819854891273715,-0.2117084082816622,0.6001659557425161,-1.553745882826724,0.41637234157818553,-0.6948388808301131,0.6948388808301131,1,1,0
3579,15,220,38,59_crunchie.png,1.1,36_nature_valley_protein_bars.png,0.95,0,3665,100,2217,2.0,-493,1210,717,2,1,-0.15000000000000013,-0.25788071477756386,0.15000000000000013,-0.6434470821589052,0.9631292459773036,0.34085942874737263,5.0,2.33,7.33,2.05,5.0,2.33,1.1,0.95,0,-0.12644411528892577,-0.6302907633626712,-0.3453263619079001,-0.5653744267568324,0.6001659557425161,-0.7568850146362536,-0.21609197474310907,-1.4039890831358577,1.4039890831358577,1,0,0
3580,15,221,17,55_bassetts_licorice_allsorts.png,0.8,27_mars.png,1.1,0,3337,88,2343,2.0,-848,2289,1441,1,1,0.30000000000000004,0.5157614295551274,0.30000000000000004,-0.2769265923215544,0.01643565266172836,0.1664641718190406,0.08,5.0,5.08,1.9,0.08,5.0,0.8,1.1,1,-0.9894347909211251,-0.8769262794611065,-1.067053446301772,-0.2117084082816622,-2.096264911546009,0.661527330742784,-0.8485562910644037,-1.7758477564276438,1.7758477564276438,1,0,0
3581,15,222,43,113_walkers_cheese.png,1.1,34_hobnob_flapjack.png,1.25,1,1621,90,1032,2.0,1224,558,1782,2,2,0.1499999999999999,0.2578807147775635,0.1499999999999999,-0.6434470821589058,0.17421791821432425,-0.7459207699157697,5.0,4.08,9.08,2.35,4.08,5.0,1.25,1.1,0,0.5447708546472293,-0.1370197311657999,0.015537180289035566,-0.2117084082816622,0.09595530576173493,0.661527330742784,-0.21609197474310907,0.39454990853173916,0.39454990853173916,1,0,1
3582,15,223,22,57_food_doctor_mild_korma_crisps.png,1.1,31_beef_jerky.png,1.1,0,4467,82,2306,2.0,2507,964,3471,0,1,0.0,-3.1811678572538222e-18,0.0,-1.0099675719962566,-0.4569111439960593,0.767277099651404,4.83,0.83,5.66,2.2,4.83,0.83,1.1,1.1,1,-0.7669749723137137,-0.38365524726423517,-0.3453263619079001,-0.2117084082816622,0.506996596506937,-1.553745882826724,-1.4810206073856982,1.7384785784848704,1.7384785784848704,0,0,1
3583,15,224,19,47_daim.png,0.95,43_mccoys_steak_crisps.png,1.1,0,1513,82,1622,2.0,1049,516,1565,2,2,0.15000000000000013,0.25788071477756386,0.15000000000000013,-0.6434470821589052,-0.4569111439960593,-0.8033435984165621,4.83,4.83,9.66,2.05,4.83,4.83,0.95,1.1,1,0.7672306732546407,-0.6302907633626712,-0.7061899041048363,-0.2117084082816622,0.506996596506937,0.571216432347864,-0.21609197474310907,0.2112392949371967,0.2112392949371967,0,0,1
3584,15,225,45,52_discos_salt_vinegar.png,1.25,64_nestle_aero_mint.png,1.4,1,2373,90,1209,2.0,1687,728,2415,2,2,0.1499999999999999,0.2578807147775635,0.1499999999999999,-0.6434470821589058,0.17421791821432425,-0.3460877418361792,4.83,5.0,9.83,2.65,5.0,4.83,1.4,1.25,0,0.8324344131912957,0.35625130103107067,0.37640072248597123,0.14195761019350747,0.6001659557425161,0.571216432347864,-0.21609197474310907,0.8795374176418715,0.8795374176418715,1,0,1
3585,15,226,31,113_walkers_cheese.png,1.1,60_caramel_rice_crisps.png,0.95,1,1853,90,1478,2.0,1441,608,2049,2,2,-0.15000000000000013,-0.25788071477756386,0.15000000000000013,-0.6434470821589052,0.17421791821432425,-0.6225680272103641,5.0,5.0,10.0,2.05,5.0,5.0,0.95,1.1,1,0.8976381531279507,-0.6302907633626712,-0.7061899041048363,-0.2117084082816622,0.6001659557425161,0.661527330742784,-0.21609197474310907,0.6218550693889718,0.6218550693889718,1,0,1
3586,15,227,54,23_kp_grazing_mix.png,0.95,64_nestle_aero_mint.png,1.4,1,1472,88,1584,2.0,405,502,907,2,2,0.45,0.7736421443326909,0.45,0.08959389751579656,0.01643565266172836,-0.8251430055326034,4.83,5.0,9.83,2.35,5.0,4.83,1.4,0.95,0,0.8324344131912957,-0.1370197311657999,0.37640072248597123,-0.5653744267568324,0.6001659557425161,0.571216432347864,-0.21609197474310907,-0.46334376309071956,0.46334376309071956,1,0,0
3587,15,228,13,38_milkybar.png,1.85,36_nature_valley_protein_bars.png,0.95,1,6250,94,1170,2.0,964,2096,3060,1,1,-0.9000000000000001,-1.547284288665382,0.9000000000000001,1.1891553670278503,0.489782449319516,1.715285462770965,4.83,2.33,7.16,2.8,2.33,4.83,0.95,1.85,1,-0.19164785522558078,0.602886817129506,-0.7061899041048363,1.556621684094187,-0.8631410393104032,0.571216432347864,-0.8485562910644037,0.12220271119127608,0.12220271119127608,1,0,0
3588,15,229,30,32_snickers.png,1.55,58_walnut_whip.png,1.1,1,2147,78,1784,2.0,78,1272,1350,2,2,-0.45,-0.7736421443326909,0.45,0.08959389751579656,-0.772475675101251,-0.4662503274026519,4.83,4.83,9.66,2.6500000000000004,4.83,4.83,1.1,1.55,1,0.7672306732546407,0.3562513010310714,-0.3453263619079001,0.8492896471438474,0.506996596506937,0.571216432347864,-0.21609197474310907,-0.8058727382073789,0.8058727382073789,0,0,0
3589,15,230,46,45_gb_ginger.png,1.1,104_graze_sriracha.png,1.1,1,2173,100,4463,2.0,976,954,1930,1,2,0.0,-3.1811678572538222e-18,0.0,-1.0099675719962566,0.9631292459773036,-0.4524263131339426,0.08,0.33,0.41,2.2,0.33,0.08,1.1,1.1,1,-2.7806198821221786,-0.38365524726423517,-0.3453263619079001,-0.2117084082816622,-1.9592511479642751,-1.9521763169219593,-0.8485562910644037,0.134772581837759,0.134772581837759,1,0,0
3590,15,231,55,47_daim.png,0.95,11_lindt_orange.png,2.0,0,1871,96,991,2.0,579,927,1506,3,1,1.05,1.8051650034429456,1.05,1.5556758568652014,0.6475647148721119,-0.6129975557935654,4.83,5.0,9.83,2.95,4.83,5.0,0.95,2.0,1,0.8324344131912957,0.849522333227942,-0.7061899041048363,1.9102877025693568,0.506996596506937,0.661527330742784,0.41637234157818553,-0.28108063871671735,0.28108063871671735,1,1,0
3591,15,232,39,2_maynards_winegums.png,0.8,5_caramello.png,1.1,0,2146,100,1895,2.0,888,1012,1900,3,1,0.30000000000000004,0.5157614295551274,0.30000000000000004,-0.2769265923215544,0.9631292459773036,-0.4667820202591407,3.83,5.0,8.83,1.9,3.83,5.0,0.8,1.1,1,0.4488830017992071,-0.8769262794611065,-1.067053446301772,-0.2117084082816622,-0.04105845781999908,0.661527330742784,0.41637234157818553,0.042593530430217644,0.042593530430217644,1,1,0
3592,15,233,49,102_propercorn_worcester.png,0.8,53_eat_natural_almond_apricot.png,1.4,0,3778,94,1015,2.0,1300,1563,2863,3,1,0.5999999999999999,1.0315228591102543,0.5999999999999999,0.4561143873531474,0.489782449319516,0.400940721530609,0.33,4.58,4.91,2.2,0.33,4.58,0.8,1.4,1,-1.0546385308577801,-0.38365524726423517,-1.067053446301772,0.49562362866867715,-1.9592511479642751,0.4384062876494523,0.41637234157818553,0.4741590892927976,0.4741590892927976,1,1,1
3593,15,234,27,24_twix.png,3.0,116_boots_caramels.png,0.95,1,1974,54,3154,2.0,1474,646,2120,2,2,-2.05,-3.524369768626703,2.05,3.999145789114208,-2.6658628617324016,-0.5582331915752172,5.0,5.0,10.0,3.95,5.0,5.0,0.95,3.0,1,0.8976381531279507,2.4937591072175116,-0.7061899041048363,4.2680611590704896,0.6001659557425161,0.661527330742784,-0.21609197474310907,0.6564222136667999,0.6564222136667999,0,0,1
3594,15,235,32,31_beef_jerky.png,1.1,59_crunchie.png,1.1,1,1914,84,1937,2.0,1177,564,1741,2,2,0.0,-3.1811678572538222e-18,0.0,-1.0099675719962566,-0.2991288784434634,-0.5901347629645463,0.83,5.0,5.83,2.2,5.0,0.83,1.1,1.1,1,-0.7017712323770586,-0.38365524726423517,-0.3453263619079001,-0.2117084082816622,0.6001659557425161,-1.553745882826724,-0.21609197474310907,0.34531791516634774,0.34531791516634774,0,0,1
3595,15,236,18,40_nestle_rolo.png,1.1,48_mentos_mint.png,0.65,1,3997,74,1935,2.0,498,1980,2478,4,2,-0.4500000000000001,-0.7736421443326911,0.4500000000000001,0.08959389751579684,-1.088040206206443,0.51738145710166,5.0,0.08,5.08,1.75,0.08,5.0,0.65,1.1,1,-0.9894347909211251,-1.1235617955595418,-1.427916988498708,-0.2117084082816622,-2.096264911546009,0.661527330742784,1.04883665789948,-0.365927265580477,0.365927265580477,0,1,0
3596,15,237,21,11_lindt_orange.png,2.0,18_galaxy_bar.png,1.4,1,1766,80,1635,2.0,1124,654,1778,2,2,-0.6000000000000001,-1.0315228591102548,0.6000000000000001,0.45611438735314797,-0.6146934095486551,-0.6688253057248912,5.0,4.83,9.83,3.4,4.83,5.0,1.4,2.0,1,0.8324344131912957,1.5894288815232478,0.37640072248597123,1.9102877025693568,0.506996596506937,0.661527330742784,-0.21609197474310907,0.2898009864777149,0.2898009864777149,0,0,1
3597,15,238,47,55_bassetts_licorice_allsorts.png,0.8,29_mms_peanut.png,2.0,0,11609,96,1059,2.0,4726,1892,6618,3,1,1.2,2.063045718220509,1.2,1.922196346702552,0.6475647148721119,4.564627480694536,0.08,5.0,5.08,2.8,0.08,5.0,0.8,2.0,1,-0.9894347909211251,0.602886817129506,-1.067053446301772,1.9102877025693568,-2.096264911546009,0.661527330742784,0.41637234157818553,4.062857158863669,4.062857158863669,1,1,1
3598,15,239,50,27_mars.png,1.1,63_kitkat.png,1.1,0,1188,100,2174,2.0,953,574,1527,1,1,0.0,-3.1811678572538222e-18,0.0,-1.0099675719962566,0.9631292459773036,-0.9761437767754276,5.0,5.0,10.0,2.2,5.0,5.0,1.1,1.1,1,0.8976381531279507,-0.38365524726423517,-0.3453263619079001,-0.2117084082816622,0.6001659557425161,0.661527330742784,-0.8485562910644037,0.11068032976533342,0.11068032976533342,1,0,0
3599,15,240,52,15_jacobs_mini_cheddars.png,0.95,52_discos_salt_vinegar.png,1.25,1,1682,100,1867,2.0,1290,614,1904,1,2,0.30000000000000004,0.5157614295551274,0.30000000000000004,-0.2769265923215544,0.9631292459773036,-0.7134875056699519,4.83,4.83,9.66,2.2,4.83,4.83,1.25,0.95,0,0.7672306732546407,-0.38365524726423517,0.015537180289035566,-0.5653744267568324,0.506996596506937,0.571216432347864,-0.8485562910644037,0.46368419708739517,0.46368419708739517,1,0,1
3600,16,1,50,108_chilli_nuts.png,1.55,44_walkers_french_fries.png,0.95,0,3026,86,2012,1.0,-559,1537,978,2,1,-0.6000000000000001,-0.8139257217394744,0.6000000000000001,-0.00786974755887678,0.5650832798940704,-0.15870622335119364,5.0,5.0,10.0,2.5,5.0,5.0,1.55,0.95,1,0.5820358059870687,0.48898891134911293,0.9177287594621316,-0.23971844536795447,0.3807876552914663,0.38040357655694484,-0.7019611296833954,-0.668733803857114,0.668733803857114,0,0,0
3601,16,2,47,63_kitkat.png,1.4,113_walkers_cheese.png,0.65,0,6085,76,3100,1.0,1424,2354,3778,3,1,-0.7499999999999999,-1.0174071521743426,0.7499999999999999,0.3462688925905815,0.29811480120395845,1.1754335267519995,5.0,5.0,10.0,2.05,5.0,5.0,1.4,0.65,1,0.5820358059870687,-0.13085618754413064,0.6298138545328354,-0.8238039975335291,0.3807876552914663,0.38040357655694484,0.008885583920043108,1.3001355414591145,1.3001355414591145,0,1,1
3602,16,3,8,103_nakd_berry.png,0.5,30_starburst_original.png,1.25,1,2973,100,1250,1.0,546,1504,2050,2,2,0.75,1.0174071521743429,0.75,0.3462688925905817,0.9388391500602271,-0.18182142660567852,5.0,5.0,10.0,1.75,5.0,5.0,1.25,0.5,1,0.5820358059870687,-0.5440862534729592,0.34189894960353984,-1.1158467736163165,0.3807876552914663,0.38040357655694484,-0.7019611296833954,0.42839207943811164,0.42839207943811164,1,0,1
3603,16,4,33,29_mms_peanut.png,1.7,51_smarties.png,0.2,0,2403,100,952,1.0,-252,1096,844,2,1,-1.5,-2.0348143043486857,1.5,2.116962093337875,0.9388391500602271,-0.4304188955690065,5.0,5.0,10.0,1.9,5.0,5.0,1.7,0.2,1,0.5820358059870687,-0.33747122050854494,1.2056436643914272,-1.6999323257818912,0.3807876552914663,0.38040357655694484,-0.7019611296833954,-0.36392145438052187,0.36392145438052187,1,0,0
3604,16,5,41,63_kitkat.png,1.4,104_graze_sriracha.png,1.25,0,4994,78,1828,1.0,814,1732,2546,4,1,-0.1499999999999999,-0.2034814304348684,0.1499999999999999,-1.0702856680072534,0.35150849694198083,0.6996092484379807,5.0,5.0,10.0,2.65,5.0,5.0,1.4,1.25,1,0.5820358059870687,0.6956039443135272,0.6298138545328354,0.34436710679762034,0.3807876552914663,0.38040357655694484,0.7197322975234817,0.6944823389160487,0.6944823389160487,0,1,1
3605,16,6,12,102_propercorn_worcester.png,0.8,33_walkers_smoky_bacon.png,1.1,1,8129,58,1965,1.0,-495,4386,3891,4,2,0.30000000000000004,0.4069628608697372,0.30000000000000004,-0.7161470278577944,-0.182428460438243,2.0668953277362845,5.0,5.0,10.0,1.9,5.0,5.0,1.1,0.8,1,0.5820358059870687,-0.33747122050854494,0.05398404467424416,-0.5317612214507417,0.3807876552914663,0.38040357655694484,0.7197322975234817,-0.6051898612952186,0.6051898612952186,0,1,0
3606,16,7,16,117_yogurt_raisins.png,0.2,34_hobnob_flapjack.png,0.95,1,2724,100,946,1.0,-135,1284,1149,2,2,0.75,1.0174071521743429,0.75,0.3462688925905817,0.9388391500602271,-0.2904192683107113,5.0,5.0,10.0,1.15,5.0,5.0,0.95,0.2,1,0.5820358059870687,-1.370546385330617,-0.23393086025505191,-1.6999323257818912,0.3807876552914663,0.38040357655694484,-0.7019611296833954,-0.24775518438455682,0.24775518438455682,1,0,0
3607,16,8,10,54_milkyway_magic_stars.png,0.65,2_maynards_winegums.png,1.7,1,2958,78,1225,1.0,1182,1258,2440,2,2,1.0499999999999998,1.4243700130440795,1.0499999999999998,1.0545461728894987,0.35150849694198083,-0.18836346526260825,5.0,5.0,10.0,2.35,5.0,5.0,1.7,0.65,1,0.5820358059870687,0.28237387838469863,1.2056436643914272,-0.8238039975335291,0.3807876552914663,0.38040357655694484,-0.7019611296833954,1.0598600086469474,1.0598600086469474,0,0,1
3608,16,9,39,20_crunch.png,0.8,102_propercorn_worcester.png,0.8,0,6325,44,2092,1.0,66,3136,3202,5,1,0.0,2.7611194007522047e-17,0.0,-1.4244243081567118,-0.5561843306043996,1.2801061452628746,3.83,5.0,8.83,1.6,3.83,5.0,0.8,0.8,1,-0.16932339924080655,-0.7507012864373735,-0.5218457651843476,-0.5317612214507417,-0.6068825239607415,0.38040357655694484,1.43057901112692,-0.04818748977610402,0.04818748977610402,0,1,0
3609,16,10,51,115_shapers_blueberry.png,1.55,50_nakd_rhubarb_and_custard.png,0.95,0,2982,86,2578,1.0,644,1260,1904,2,1,-0.6000000000000001,-0.8139257217394744,0.6000000000000001,-0.00786974755887678,0.5650832798940704,-0.17789620341152074,0.0,5.0,5.0,2.5,0.0,5.0,1.55,0.95,1,-2.628900968491031,0.48898891134911293,0.9177287594621316,-0.23971844536795447,-3.8400250765555755,0.38040357655694484,-0.7019611296833954,0.525693741486014,0.525693741486014,0,0,1
3610,16,11,11,42_dairy_milk_fruit_and_nut.png,0.5,24_twix.png,1.7,1,2517,100,1516,1.0,1236,918,2154,2,2,1.2,1.6278514434789484,1.2,1.4086848130389578,0.9388391500602271,-0.3806994017763409,5.0,5.0,10.0,2.2,5.0,5.0,1.7,0.5,1,0.5820358059870687,0.07575884542028428,1.2056436643914272,-1.1158467736163165,0.3807876552914663,0.38040357655694484,-0.7019611296833954,1.1134752101835466,1.1134752101835466,1,0,1
3611,16,12,58,58_walnut_whip.png,0.8,110_bombay_mix.png,0.5,0,4855,100,2560,1.0,-818,2632,1814,4,1,-0.30000000000000004,-0.4069628608697372,0.30000000000000004,-0.7161470278577944,0.9388391500602271,0.6389863568837656,5.0,3.83,8.83,1.3,5.0,3.83,0.8,0.5,1,-0.16932339924080655,-1.1639313523662025,-0.5218457651843476,-1.1158467736163165,0.3807876552914663,-0.5972398821396544,0.7197322975234817,-0.9258881964122845,0.9258881964122845,1,1,0
3612,16,13,52,111_propercorn_sweetnsalty.png,1.4,59_crunchie.png,0.65,0,5389,88,4185,1.0,308,2244,2552,5,1,-0.7499999999999999,-1.0174071521743426,0.7499999999999999,0.3462688925905815,0.6184769756320927,0.8718829330704623,5.0,5.0,10.0,2.05,5.0,5.0,1.4,0.65,1,0.5820358059870687,-0.13085618754413064,0.6298138545328354,-0.8238039975335291,0.3807876552914663,0.38040357655694484,1.43057901112692,0.19208804303606303,0.19208804303606303,1,1,1
3613,16,14,37,43_mccoys_steak_crisps.png,0.65,103_nakd_berry.png,0.5,0,8752,100,1716,1.0,-4914,6280,1366,3,1,-0.15000000000000002,-0.20348143043486852,0.15000000000000002,-1.0702856680072532,0.9388391500602271,2.3386079999540974,5.0,5.0,10.0,1.15,5.0,5.0,0.65,0.5,1,0.5820358059870687,-1.370546385330617,-0.8097606701136435,-1.1158467736163165,0.3807876552914663,0.38040357655694484,0.008885583920043108,-4.9927005203735915,4.9927005203735915,1,1,0
3614,16,15,34,25_wonderful_almonds.png,1.4,58_walnut_whip.png,0.8,1,6138,30,1088,1.0,709,2738,3447,6,2,-0.5999999999999999,-0.8139257217394741,0.5999999999999999,-0.007869747558877305,-0.9299402007705564,1.1985487300064843,2.58,5.0,7.58,2.2,5.0,2.58,0.8,1.4,0,-0.9720575928603316,0.07575884542028428,-0.5218457651843476,0.6364098828804075,0.3807876552914663,-1.6417307568155084,2.1414257247303587,0.590230558150439,0.590230558150439,0,1,1
3615,16,16,9,112_lindt_extra_creamy.png,0.8,52_discos_salt_vinegar.png,1.7,1,11077,68,1725,1.0,163,4760,4923,7,2,0.8999999999999999,1.2208885826092113,0.8999999999999999,0.7004075327400403,0.0845400182518689,3.3526239917781986,5.0,5.0,10.0,2.5,5.0,5.0,1.7,0.8,1,0.5820358059870687,0.48898891134911293,1.2056436643914272,-0.5317612214507417,0.3807876552914663,0.38040357655694484,2.8522724383337974,0.048121298169268724,0.048121298169268724,0,1,1
3616,16,17,45,60_caramel_rice_crisps.png,1.7,41_jelly_babies_berry_mix.png,1.4,0,8571,64,1599,1.0,-202,3788,3586,5,1,-0.30000000000000004,-0.4069628608697372,0.30000000000000004,-0.7161470278577944,-0.022247373224175863,2.2596674001604797,5.0,5.0,10.0,3.1,5.0,5.0,1.7,1.4,1,0.5820358059870687,1.3154490432067707,1.2056436643914272,0.6364098828804075,0.3807876552914663,0.38040357655694484,1.43057901112692,-0.31427774925404106,0.31427774925404106,0,1,0
3617,16,18,6,64_nestle_aero_mint.png,0.35,41_jelly_babies_berry_mix.png,1.4,1,2352,100,493,1.0,126,1170,1296,3,2,1.0499999999999998,1.4243700130440795,1.0499999999999998,1.0545461728894987,0.9388391500602271,-0.4526618270025674,5.0,5.0,10.0,1.75,5.0,5.0,1.4,0.35,1,0.5820358059870687,-0.5440862534729592,0.6298138545328354,-1.4078895496991037,0.3807876552914663,0.38040357655694484,0.008885583920043108,0.011384956375672932,0.011384956375672932,1,0,1
3618,16,19,7,53_eat_natural_almond_apricot.png,0.65,60_caramel_rice_crisps.png,1.7,1,2796,100,736,1.0,-646,1436,790,3,2,1.0499999999999998,1.4243700130440795,1.0499999999999998,1.0545461728894987,0.9388391500602271,-0.2590174827574488,5.0,5.0,10.0,2.35,5.0,5.0,1.7,0.65,1,0.5820358059870687,0.28237387838469863,1.2056436643914272,-0.8238039975335291,0.3807876552914663,0.38040357655694484,0.008885583920043108,-0.7551138507771905,0.7551138507771905,1,0,0
3619,16,20,4,108_chilli_nuts.png,1.55,33_walkers_smoky_bacon.png,1.1,0,7217,82,1779,1.0,-774,3893,3119,5,1,-0.45,-0.6104442913046056,0.45,-0.3620083877083358,0.4582958884180256,1.6691393773949597,5.0,5.0,10.0,2.6500000000000004,5.0,5.0,1.55,1.1,1,0.5820358059870687,0.6956039443135278,0.9177287594621316,0.05232433071483313,0.3807876552914663,0.38040357655694484,1.43057901112692,-0.8822017359009814,0.8822017359009814,0,1,0
3620,16,21,60,48_mentos_mint.png,0.45,47_daim.png,0.15,0,2216,100,569,1.0,922,872,1794,3,1,-0.30000000000000004,-0.4069628608697372,0.30000000000000004,-0.7161470278577944,0.9388391500602271,-0.5119763108253965,5.0,5.0,10.0,0.6,5.0,5.0,0.45,0.15,1,0.5820358059870687,-2.1281348395334696,-1.1936472100193714,-1.797279917809487,0.3807876552914663,0.38040357655694484,0.008885583920043108,0.8017127419892472,0.8017127419892472,1,0,1
3621,16,22,1,25_wonderful_almonds.png,1.4,15_jacobs_mini_cheddars.png,1.4,1,4222,78,1640,1.0,714,1250,1964,3,2,0.0,2.7611194007522047e-17,0.0,-1.4244243081567118,0.35150849694198083,0.3629123255613329,2.58,5.0,7.58,2.8,5.0,2.58,1.4,1.4,1,-0.9720575928603316,0.9022189772779415,0.6298138545328354,0.6364098828804075,0.3807876552914663,-1.6417307568155084,0.008885583920043108,0.5951949286630871,0.5951949286630871,0,0,1
3622,16,23,44,38_milkybar.png,1.25,115_shapers_blueberry.png,1.55,1,8159,70,1219,1.0,2967,2552,5519,5,2,0.30000000000000004,0.4069628608697372,0.30000000000000004,-0.7161470278577944,0.13793371398989127,2.079979405050144,5.0,0.0,5.0,2.8,0.0,5.0,1.55,1.25,1,-2.628900968491031,0.9022189772779415,0.9177287594621316,0.34436710679762034,-3.8400250765555755,0.38040357655694484,1.43057901112692,2.832140281662312,2.832140281662312,0,1,1
